BrandID,BrandGUID,BrandDesc,CreatedBy,CreatedDate,ModifiedBy,ModifiedDate,MBrandID,DeptID
1991,4AA98963-5EF2-4BA1-ABE6-7D62EB480D73,PINHO VIEIRA,NULL,NULL,NULL,NULL,12534,14
1992,D65818FD-4891-4468-A2B6-42EDD9CB8C2E,PINHO VIEIRA,NULL,NULL,NULL,NULL,12535,15
1993,08539E2E-DC95-43E8-8A11-76E303AD5AA2,PINK SODA,NULL,NULL,NULL,NULL,10333,9
1994,5764C222-91EF-479F-A009-08055BE1FDF4,PINK SODA,NULL,NULL,NULL,NULL,12398,28
1995,F39787A6-F62F-48EE-841A-07B9F819B9EA,PINKO,NULL,NULL,NULL,NULL,10261,9
1996,F2050AF8-F16A-4207-9E35-3461334551E4,PLAYBOY,NULL,NULL,NULL,NULL,12726,18
1997,B41BC1D9-FCBB-44EF-AD13-F8D6A2FFDD1E,PLAYBOY BOOKS,NULL,NULL,NULL,NULL,12947,18
1998,98770DF7-6A71-4152-8BC2-2CDA444DF5E1,PLAYBOY CUFFLINKS,NULL,NULL,NULL,NULL,12727,17
1999,606082B5-5A68-473C-B263-A697F0548F1B,PLAYBOY UNDERWEAR,NULL,NULL,NULL,NULL,12948,16
2000,65643888-B847-4D75-B017-22100DA94724,PLEIN SUD,NULL,NULL,NULL,NULL,10192,8
2001,D8FD9F33-2799-4C06-8343-8FA6C559C354,PLENTY,NULL,NULL,NULL,NULL,10236,9
2002,92EEB936-C93D-4140-A8C8-30F5DABBDD87,POET ILITERATE,NULL,NULL,NULL,NULL,10330,9
2003,700284DC-138C-4D7C-9F60-60A89D63C01E,POINT BLACK,NULL,NULL,NULL,NULL,10775,18
2004,175487A4-08FF-4E46-A1C5-5AE4FBA92141,POINT BLACK,NULL,NULL,NULL,NULL,12804,12
2005,EA922882-6DA2-42B5-97C2-35C8DF145F87,POLECI,NULL,NULL,NULL,NULL,10204,8
2006,4032D60D-68B4-48A6-BC93-182D59745B8F,POLICE,NULL,NULL,NULL,NULL,11739,38
2007,13CEF69B-783A-432D-A9C3-DFD3F3EA6D6E,POLO JEANS CO,NULL,NULL,NULL,NULL,10223,9
2008,A0FCFD04-86E4-41B5-A44E-6C9ECBF262A0,POLO R LAUREN,NULL,NULL,NULL,NULL,10608,12
2009,A2EBAF99-78E9-464D-B80E-8F36276C1E78,POLO RALPH LAUREN,NULL,NULL,NULL,NULL,13108,8
2010,1416A7F1-333D-4F3B-8DCE-8348DA9C806C,POLO RALPH LAUREN NIGHTWEAR,NULL,NULL,NULL,NULL,12919,16
2011,CEAA3871-E795-4FC4-ADF2-E6021BD43566,POLO RALPH LAUREN UW,NULL,NULL,NULL,NULL,12731,16
2012,A0FEF1D4-F59C-423E-84AB-D37EB2AA382B,POLO SPORT,NULL,NULL,NULL,NULL,10609,12
2013,CE323852-4C2F-4D8A-91BD-955F6A7ECA57,PONCHERELLO,NULL,NULL,NULL,NULL,10182,7
2014,5C551802-87F6-4325-B1DD-DC56CD35FC75,PONCHERELLO,NULL,NULL,NULL,NULL,11072,27
2015,BDF99F91-3FA5-4510-BFBA-6B301A96E834,PORTABLE PANACEA,NULL,NULL,NULL,NULL,11922,40
2016,5E4EBF7A-A862-4BAF-90DF-EC8E305D901A,POST & CO,NULL,NULL,NULL,NULL,12855,23
2017,2230DC30-E990-48E3-AC29-6346712F43AE,POST VEGAS,NULL,NULL,NULL,NULL,12518,9
2018,AA9C5B71-6232-4434-95E4-B38970031F70,POSTE AND CO,NULL,NULL,NULL,NULL,12989,45
2019,82A7C2EE-973F-4B4D-A916-858BDED39210,POTTER AND MOORE,NULL,NULL,NULL,NULL,13052,39
2020,E8E6549B-A8A5-488F-8B34-42D422DE1DD7,POTTER AND MOORE,NULL,NULL,NULL,NULL,13169,40
2021,1747E443-F6F1-4F15-B55C-8EC3D0075E5E,PRADA,NULL,NULL,NULL,NULL,10066,2
2022,D5E6EE9D-CFB4-4484-A0E9-E9FAC6DFC91F,PRADA,NULL,NULL,NULL,NULL,10518,14
2023,313CDC41-A2D5-470C-9DD1-EAFC83FF80EE,PRADA,NULL,NULL,NULL,NULL,10546,15
2024,27163FB2-AFE3-4BB2-AD35-DD18FD17C4AE,PRADA,NULL,NULL,NULL,NULL,10589,16
2025,E6D85DAF-3305-48F5-8A65-AEB102AB10CB,PRADA,NULL,NULL,NULL,NULL,10678,18
2026,038A0E57-579E-4821-8007-CF7655A19918,PRADA,NULL,NULL,NULL,NULL,10799,20
2027,3301F2AD-0B4C-48CB-983C-E0700F46017E,PRADA,NULL,NULL,NULL,NULL,11165,31
2028,C6A0E5C4-7668-43F9-914B-3B103BF61D32,PRADA,NULL,NULL,NULL,NULL,11743,38
2029,527FA6EE-0118-4CCC-9C5F-6F1B59905476,PRADA,NULL,NULL,NULL,NULL,12064,13
2030,191DF755-AF68-4658-B372-1D43D11865CD,PRADA,NULL,NULL,NULL,NULL,12753,9
2031,6D59A7E0-4489-4F7A-AFE7-1888BA116210,PRADA ACCESSORIES,NULL,NULL,NULL,NULL,10651,17
2032,AD1BD093-A63B-404F-A804-787E8473CFD0,PRADA ACCESSORIES,NULL,NULL,NULL,NULL,10801,20
2033,A4EC5658-5106-4083-8C2B-C2DC7FB4797C,PRADA ACCESSORIES,NULL,NULL,NULL,NULL,12778,44
2034,9A18DAB3-1B3F-4A8B-A079-A3F2FFF9BF00,PRADA ACCS,NULL,NULL,NULL,NULL,10068,2
2035,F1816D49-1729-4577-8AD6-4A71DC3CA954,PRADA DENIM,NULL,NULL,NULL,NULL,12829,12
2036,A4049C6D-05AD-47BB-8BA9-5E17CE0C66BE,PRADA DENIM,NULL,NULL,NULL,NULL,13113,9
2037,B95DEB95-2E44-4AC7-9B71-DF4D4C88B2D5,PRADA LINEA ROSSA,NULL,NULL,NULL,NULL,13286,38
2038,BFA086F3-C9A5-4970-B961-64C103589BE5,PRADA LINGERIE,NULL,NULL,NULL,NULL,12695,2
2039,BE41E145-A7DC-4238-89A3-D6AFBF11AE54,PRADA RTW,NULL,NULL,NULL,NULL,10828,20
2040,718D1924-9A7D-44AE-B326-B6373E495744,PRADA SHOES,NULL,NULL,NULL,NULL,10829,20
2041,67D87298-0335-4A57-A40D-7BDF34572F4D,PRADA SHOES,NULL,NULL,NULL,NULL,11570,41
2042,FE4BFD48-EEE4-42E0-83FE-88051F9F49DF,PRADA SPORT,NULL,NULL,NULL,NULL,10641,17
2043,0AC4BCA2-4FC7-4D89-BF73-5B96CD1E4590,PRADA SPORT,NULL,NULL,NULL,NULL,10677,18
2044,AFD205A1-1FF9-4519-A285-355390A9847A,PRADA SPORT,NULL,NULL,NULL,NULL,10824,20
2045,A34D754E-567C-44D6-A88A-CDA6ED074AC3,PRADA SPORT,NULL,NULL,NULL,NULL,11179,31
2046,5A923492-DF36-4490-817A-57F5BE676B4C,PRADA SPORT,NULL,NULL,NULL,NULL,11210,32
2047,2B7F4B1A-816A-4082-BBE6-057A3928B8F1,PRADA SPORT,NULL,NULL,NULL,NULL,12063,12
2048,8A5CEC17-FC60-49FA-9C3B-319044E1D551,PRADA SPORT,NULL,NULL,NULL,NULL,13105,9
2049,6CEE213B-4FF1-4A5F-8DEA-9341E3AF81CB,PRADA SPORT ACCESSORIES,NULL,NULL,NULL,NULL,10817,20
2050,7645A1F0-AA6E-4741-9090-F7B3540FBFB6,PRADA SPORT RTW,NULL,NULL,NULL,NULL,10065,2
2051,C9BE765A-58C9-4815-BB63-332AB8FEC28F,PRADA SPORT RTW,NULL,NULL,NULL,NULL,10798,20
2052,F9D4BB75-CE08-4143-A040-5C321926F5ED,PRADA SPORT SHOE,NULL,NULL,NULL,NULL,11592,41
2053,E8612D4B-01F2-4FB7-B887-882C60947961,PRADA SPORT SHOES,NULL,NULL,NULL,NULL,10830,20
2054,EE700684-B7FE-4E07-AE95-2E66E7189E89,PREFAB,NULL,NULL,NULL,NULL,12131,18
2055,74385065-EBE1-4974-ABAE-F67E67133006,PRESERVES & HONEY,NULL,NULL,NULL,NULL,10026,43
2056,7104B498-0210-46DB-9AEE-8111B228B5E2,PRESTON KNIGHT,NULL,NULL,NULL,NULL,10082,2
2057,6EFE5969-724A-4510-96B4-60FE54E7D13B,PRETTY LITTLE THING,NULL,NULL,NULL,NULL,13098,28
2058,1193F6A4-7268-4FA4-B3E0-4343AA714BC8,PRINCE FERDINAND JEWELLERY,NULL,NULL,NULL,NULL,13247,45
2059,E0B59BC7-4B5F-426B-B515-317F09B7F141,PRINCESS TAM TAM,NULL,NULL,NULL,NULL,13218,36
2060,15B02A29-1836-4E7F-849A-3EEFC961C34F,PRINGLE,NULL,NULL,NULL,NULL,10202,8
2061,DC1D97B5-0505-4A61-9D62-6DF68D93E687,PRINGLE,NULL,NULL,NULL,NULL,10638,17
2062,56724ECD-2941-443B-91E8-1EDC80AFC126,PRINGLE,NULL,NULL,NULL,NULL,11207,32
2063,E9F2B78A-340F-4BD3-AF93-1D1E80A3689F,PRINGLE RED LABEL,NULL,NULL,NULL,NULL,10310,9
2064,5AA13205-BF59-4A89-A2C0-002DA2A959FF,PRINGLE RED LABEL,NULL,NULL,NULL,NULL,10438,12
2065,69AE0BA2-5873-4EFD-8FA1-1B1363873943,PRINGLE RED LABEL,NULL,NULL,NULL,NULL,11652,42
2066,962115C5-E999-4AC6-91FE-A8F48E68C45B,PRINGLE SCOTLAND,NULL,NULL,NULL,NULL,10392,12
2067,4E3360F8-EDA6-4945-AAA4-24487CB8E5C5,PROCTER AND GAMBLE,NULL,NULL,NULL,NULL,11788,39
2068,5F882112-C232-4D9A-A9DD-4A8A20BBF358,PROENZA SCHOULER,NULL,NULL,NULL,NULL,10138,3
2069,2C45AAC1-6932-4185-8C99-C855EDDEDF6E,PROENZA SCHOULER,NULL,NULL,NULL,NULL,12501,41
2070,61F2571D-20B6-4220-8780-2AB8BABCA96B,PROJECT E,NULL,NULL,NULL,NULL,10246,9
2071,F2DE2E0C-2151-4B72-8949-B9882FA1DCAE,PROJECT E,NULL,NULL,NULL,NULL,10388,12
2072,E2D46E62-D993-45D1-9009-21A3711EFB85,PROJECT E,NULL,NULL,NULL,NULL,10714,18
2073,A69D1430-FE85-40B5-B51F-D816CC89F99D,PRORSUM,NULL,NULL,NULL,NULL,10706,18
2074,935EADFA-CDEF-4C1F-90C6-4B5F9F42AB48,PRORSUM,NULL,NULL,NULL,NULL,10814,20
2075,6BE4934D-B23E-4CDF-AF72-AE6FCE189586,PRPS,NULL,NULL,NULL,NULL,12412,18
2076,92A50614-563E-4401-BEF5-2E25F8CEF262,PS,NULL,NULL,NULL,NULL,10380,12
2077,5C4BB61C-A873-4A64-B191-700A0CFF12DE,PS,NULL,NULL,NULL,NULL,11753,38
2078,6A214FE4-1A8F-4721-9F1F-82BED335977E,PTR WHITELY,NULL,NULL,NULL,NULL,10915,24
2079,78A684E9-8612-4031-AD3F-650D304631AE,PUCCI,NULL,NULL,NULL,NULL,10081,2
2080,AA811104-ABCF-43D7-A6D0-9BFFBE1EBAF1,PUCCI,NULL,NULL,NULL,NULL,10563,15
2081,763BC3C3-6DC5-4091-9248-0F860FBDF60F,PUCCI,NULL,NULL,NULL,NULL,10883,23
2082,5D06D362-B6E0-4CBE-8FB7-6FA36E2A4FFA,PUCCI,NULL,NULL,NULL,NULL,11204,32
2083,75AB9388-04E2-4C25-AED4-B91EFB53898D,PUCCI,NULL,NULL,NULL,NULL,11426,34
2084,90A5380B-2362-434A-A6CB-0C6024FB2AD6,PUCCI,NULL,NULL,NULL,NULL,11463,35
2085,65999968-E28F-4C85-BD69-F634AD45A040,PUCCI,NULL,NULL,NULL,NULL,11594,41
2086,24BD762C-3919-4AD0-82DC-4C5094788EAF,PUCCI,NULL,NULL,NULL,NULL,12506,28
2087,2E3CAE82-F80F-4BD2-B9CC-7C8632313AF5,PUCCI,NULL,NULL,NULL,NULL,12707,19
2088,4490A463-6CC3-4F39-AE96-1325A6FAC311,PUCCI MANTERO,NULL,NULL,NULL,NULL,13197,27
2089,FA2D43FA-71CF-4D2B-BBAB-E2E131FF1155,PUIG,NULL,NULL,NULL,NULL,11776,39
2090,79F51584-EB1A-44C9-8A59-F6D886BD5191,PUMA,NULL,NULL,NULL,NULL,11596,41
2091,28BD3D8E-0259-440F-90CF-6AA33ED05FF9,PUMA,NULL,NULL,NULL,NULL,11642,42
2092,74C288A2-884F-4118-8BD4-0B12F62922C3,PUNK ROYAL,NULL,NULL,NULL,NULL,10289,9
2093,98D29F0B-A250-49BB-AD5C-CCA3F7F00C70,PUNK ROYAL,NULL,NULL,NULL,NULL,10420,12
2094,BEDD772E-7A6D-440D-9D1C-67F6535D1C4F,PURE FANATICS,NULL,NULL,NULL,NULL,10767,18
2095,EABA7F9C-899F-4D4B-8B4A-7E495B014C20,PURPLE OM,NULL,NULL,NULL,NULL,10385,12
2096,AF52990C-6D65-4D47-B364-C7B96A7E407F,PURPLE OM,NULL,NULL,NULL,NULL,10711,18
2097,9EE85887-49C8-41FB-8CE3-2B3A5610E687,QUEEN OF EVIL,NULL,NULL,NULL,NULL,10242,9
2098,406582BD-9125-4CA1-827E-DCBBE6223BD7,QUEENE AND BELLE,NULL,NULL,NULL,NULL,10211,8
2099,40B29045-FE62-41EF-BC11-5F93C51446DE,R LAUREN,NULL,NULL,NULL,NULL,11712,38
2100,6F94B583-5B25-4A66-A898-10250D184038,RACHEL ABROMS,NULL,NULL,NULL,NULL,11108,28
2101,E95D688D-D160-4894-B351-8C90DED23C7E,RACHEL ESSEX,NULL,NULL,NULL,NULL,12575,28
2102,F11D715F-97EB-44C3-B9A8-68363E485B1A,RACHEL SKINNER,NULL,NULL,NULL,NULL,10926,24
2103,5B8921A2-55B1-4DA1-A414-4C69A3CDE4F7,RADA,NULL,NULL,NULL,NULL,12015,28
2104,7144FD1D-F67F-4F4B-9C49-2311692536CE,RAF SIMONS,NULL,NULL,NULL,NULL,10694,18
2105,32B4C27E-CAEF-4A6C-A7B4-E4B559EB8F8D,RAG & BONE,NULL,NULL,NULL,NULL,12765,9
2106,7C530A46-A4E6-4301-A306-7FF44161E6A8,RAG AND BONE,NULL,NULL,NULL,NULL,12174,18
2107,D72B5EB7-0C94-481B-BAF7-1ACA963702F3,RAG AND BONE,NULL,NULL,NULL,NULL,12953,9
2108,2F448BD9-5A92-46CC-821E-2499EBE784C0,RALPH LAUREN,NULL,NULL,NULL,NULL,10474,13
2109,0C0217BF-3136-46BC-8B85-81613E6D6D9A,RALPH LAUREN,NULL,NULL,NULL,NULL,11401,34
2110,3568B78F-C511-4D8E-A8D4-7187AAA8C1F1,RALPH LAUREN,NULL,NULL,NULL,NULL,12403,16
2111,703EE2C2-0453-48E5-8963-E607C54DD138,RALPH LAUREN ACCESSORIES,NULL,NULL,NULL,NULL,10486,13
2112,E6110B59-F461-47FD-A02E-A5374A899D10,RALPH LAUREN CLASSICS,NULL,NULL,NULL,NULL,10057,2
2113,7A159A18-82F5-4CE1-8DB5-11B2B77D2AB8,RALPH LAUREN COLLECTION,NULL,NULL,NULL,NULL,10058,2
2114,63D0D6A1-BB01-4C95-AAA8-A2716BDB3432,RALPH LAUREN SHIRTS,NULL,NULL,NULL,NULL,10487,13
2115,60C3408B-5015-455B-ACE2-5167D4598960,RALPH LAUREN SOCKS,NULL,NULL,NULL,NULL,12621,16
2116,AC2EC138-EB3D-40EA-B2DD-3F2AB958E491,RALPH LAUREN SPORT DUMP,NULL,NULL,NULL,NULL,90166,6
2117,618748DE-9B6C-4789-9BBA-21B3E60F8B65,RALPH LAUREN TIES,NULL,NULL,NULL,NULL,10488,13
2118,972ECAF8-A56E-422A-AAF6-B3D792FBEC7F,RALPH LAUREN WOMENS DUMP,NULL,NULL,NULL,NULL,90170,4
2119,6909903D-695C-451C-8948-D728EAC06DDD,RAMOSTYLE,NULL,NULL,NULL,NULL,12642,22
2120,0D811D6B-1C73-4E02-85C8-A35D0803EDCC,RAQUEL MORENO,NULL,NULL,NULL,NULL,12826,28
2121,A9F2FA20-F56D-401E-9794-CD1E0B3B666D,RAYBAN,NULL,NULL,NULL,NULL,11728,38
2122,85CCEC10-41D1-47CC-AD3F-9B52818562E2,RB,NULL,NULL,NULL,NULL,10776,18
2123,3D0880CF-FA30-4363-A8CE-706313525B97,RED DOT,NULL,NULL,NULL,NULL,10400,12
2124,E9D7D866-8BA9-404C-9E67-45189A5AA5CE,RED FLOWER,NULL,NULL,NULL,NULL,11884,40
2125,C77B34DF-5D1B-4E4E-A1C2-56E5E26206AC,RED MONKEY,NULL,NULL,NULL,NULL,10653,17
2126,93497FE1-9B72-4B4D-96AF-68B6833854BC,RED MONKEY,NULL,NULL,NULL,NULL,12946,12
2127,B04AFA85-5141-4BF7-B68C-E0D5F85BC4DD,RED MONKEY DESIGN,NULL,NULL,NULL,NULL,11127,28
2128,32EDDA39-426F-48DB-A232-5047B31BBB30,REGINA,NULL,NULL,NULL,NULL,11627,41
2129,1D1EE8EC-20D4-4E1B-B0F3-4DC33C107B99,REMEDE,NULL,NULL,NULL,NULL,12668,40
2130,0816373B-95D3-4EDF-B742-C26EACDAC29D,RENE CAOVILLA,NULL,NULL,NULL,NULL,12167,41
2131,A838ABDC-30C3-4ED0-9225-7AC9ECC66C3C,RENE FURTERER,NULL,NULL,NULL,NULL,11908,40
2132,D0837F62-1A52-40B1-9EB4-BAE94445E9E2,REPAIRS,NULL,NULL,NULL,NULL,12493,38
2133,5127732D-54FB-471F-8E54-283E894AEA76,Repetto,NULL,NULL,NULL,NULL,13054,41
2134,91A70265-249D-4EFF-87AB-245BAA9A98FD,RESTAURANTS / CATERING,NULL,NULL,NULL,NULL,10041,43
2135,58FDA6D1-DFB7-4481-B945-4C8215D50AF6,RETO SPORT,NULL,NULL,NULL,NULL,12733,18
2136,6CA113F6-5281-468F-8A68-F4A5B877C21E,RETROFAME,NULL,NULL,NULL,NULL,10447,12
2137,72CAC938-5EFA-4F26-9D74-7ED6E8BB4332,RETROFRAME,NULL,NULL,NULL,NULL,10749,18
2138,02D7CA46-3E22-42D5-910F-81300783048F,RIC OWENS,NULL,NULL,NULL,NULL,10821,20
2139,A2EA93D4-07B7-400D-8980-9F8E9A9C94A5,RICH BITCH,NULL,NULL,NULL,NULL,10303,9
2140,66C157B3-6A48-4663-825B-2F8F8A4C053E,RICHARD BARLOW,NULL,NULL,NULL,NULL,10606,16
2141,A13AEAE3-52D5-400C-8278-F5DA7556BE9F,RICHARD JAMES,NULL,NULL,NULL,NULL,10480,13
2142,D71D71B4-ACCC-40F3-A269-4CB1F8D73BF3,RICHARD JAMES,NULL,NULL,NULL,NULL,10526,14
2143,6999A9BA-973F-48AE-9AB5-98935F4691F3,RICHARD JAMES,NULL,NULL,NULL,NULL,10557,15
2144,90D71196-F415-4583-8D7D-092B67C3B28C,RICHARD JAMES,NULL,NULL,NULL,NULL,10626,17
2145,EF658FA4-E7C6-4CD7-B4C2-CBFE431C69FE,RICHARD JAMES SHIRTS,NULL,NULL,NULL,NULL,10499,13
2146,7BC368CC-C109-4282-B66C-063ACBA1CF9D,RICHARD JAMES SK,NULL,NULL,NULL,NULL,10596,16
2147,3F41BD9D-1202-4CB2-A0F9-02FACCECE018,RICHARD JAMES TIES,NULL,NULL,NULL,NULL,10498,13
2148,622FF0DC-E6A1-4519-8626-FCF98D795E6E,RICK OWENS,NULL,NULL,NULL,NULL,10133,3
2149,65E8D031-3CBF-4019-86D0-B2FDA35733AB,RICK OWENS,NULL,NULL,NULL,NULL,10728,18
2150,552508DC-8078-4264-BB9F-D8605C7F2E4E,RIGBY & PELLER,NULL,NULL,NULL,NULL,11495,36
2151,BB636B0D-03AA-477B-B014-DD25CF468CC6,RILEY BORN AGAIN,NULL,NULL,NULL,NULL,10283,9
2152,1EB3C3EE-8809-4B57-83AA-FB40132CD1E5,RINGS ECLECTIC,NULL,NULL,NULL,NULL,13278,28
2153,9C32EDE7-88D8-4906-9BE8-E2945E1D0756,RITA FLORA,NULL,NULL,NULL,NULL,12954,9
2154,90D47093-8619-4213-A07B-5B5C35608B98,RIVE GAUCHE,NULL,NULL,NULL,NULL,10690,18
2155,31D3C9B1-54AE-4CE6-AFA2-6F9213397206,RIVE GAUCHE,NULL,NULL,NULL,NULL,10806,20
2156,A2EAA0A1-46B1-49EB-ADDC-58C76FF0BA76,RJ GRAZIANO,NULL,NULL,NULL,NULL,12851,28
2157,6322E31B-7310-4E73-B81D-1EA7653ADB79,RK,NULL,NULL,NULL,NULL,10291,9
2158,EF89E2F5-3CB4-4964-B973-E5E8F2976475,RL ACTIVEWEAR,NULL,NULL,NULL,NULL,12369,6
2159,C4184973-13F1-4CF4-B002-B2C864F03DCF,RN CONVERTIBLES,NULL,NULL,NULL,NULL,13243,7
2160,CF67EBFD-0F26-405F-9752-2DD5195D3D07,RN CONVERTIBLES,NULL,NULL,NULL,NULL,13263,7
2161,29B50389-C49F-4095-96A8-74BAD3643FF5,ROBERT CLERGERIE,NULL,NULL,NULL,NULL,12848,41
2162,CB0E5310-9422-47D6-A14E-CBCFCABE9F98,ROBERT PIGUET,NULL,NULL,NULL,NULL,11835,39
2163,6312CFC0-FC34-4173-8AB8-D00F4545B0A9,ROBERTO CAVALLI,NULL,NULL,NULL,NULL,10095,2
2164,10C62A14-A457-4648-8DB3-2B767A6D4699,ROBERTO CAVALLI,NULL,NULL,NULL,NULL,10604,16
2165,98377817-AA01-4354-89A8-4447F2C69D03,ROBERTO CAVALLI,NULL,NULL,NULL,NULL,10827,20
2166,9559F3DA-F82F-48E6-8728-BFCCB5910982,ROBERTO CAVALLI,NULL,NULL,NULL,NULL,11760,38
2167,AADA9C2A-8E24-4994-8076-547DABF42B81,ROBERTO CAVALLI,NULL,NULL,NULL,NULL,12643,31
2168,F764EAD4-B316-47B5-8E9C-8E7A0A37FA23,ROBERTO CAVALLI,NULL,NULL,NULL,NULL,12644,41
2169,66B291F7-BB8F-49D3-91A8-3E7E2462CDEF,ROBERTO COLLINA,NULL,NULL,NULL,NULL,12970,12
2170,C786CF19-0A4D-4C06-B31B-E4E5CE329D0C,ROCK & REPUBLIC,NULL,NULL,NULL,NULL,12551,9
2171,78EB2E05-1D7B-46FE-A526-E741F96F25E4,ROD KEENAN,NULL,NULL,NULL,NULL,10709,18
2172,8E8AE299-A2FA-4B92-B6BF-03E18E13DE3F,ROD KEENAN,NULL,NULL,NULL,NULL,10815,20
2173,7A6A1FA9-0ED5-4151-AE4A-56FC766DA7A6,RODARTE,NULL,NULL,NULL,NULL,13183,2
2174,027E2755-EC33-40A8-AC88-7672D430BDF8,RODIAL,NULL,NULL,NULL,NULL,11957,40
2175,738CA302-493A-4BC7-9DA0-357E739CFAD6,RODO,NULL,NULL,NULL,NULL,10999,26
2176,06184D33-BD8F-4CD0-BEE5-F132D46C35D7,RODO,NULL,NULL,NULL,NULL,12718,32
2177,DEE80908-8E11-4C8B-BD3F-F31EDC5D6B96,ROGAN,NULL,NULL,NULL,NULL,10329,9
2178,6F8C6E17-14B1-4E58-95C3-50790D2A8587,ROGAN,NULL,NULL,NULL,NULL,10464,12
2179,BC918B34-9A9A-4879-9FEE-A042B3680AB5,ROGAN,NULL,NULL,NULL,NULL,10759,18
2180,839F35FD-4384-42A8-B1E6-B4DA7C48CB41,ROGUES GALLERY,NULL,NULL,NULL,NULL,10770,18
2181,77E1E42E-84EA-4130-A448-161DC76E39C1,DO NOT USE ROLAND MOURET,NULL,NULL,NULL,NULL,10099,2
2182,3014D42C-2784-4250-B699-DB68F6FFD67B,RONNI,NULL,NULL,NULL,NULL,11121,28
2183,27BCDC2A-8B31-484C-8656-F6DE137099B1,ROOM INTERIOR,NULL,NULL,NULL,NULL,11936,40
2184,690A2D7C-ED1C-4D05-932E-E94B414316A4,ROSA CHA,NULL,NULL,NULL,NULL,11425,34
2185,D8B6437C-923E-4763-97F4-7BF5CD125BF5,ROSANNAANSALONI,NULL,NULL,NULL,NULL,12775,36
2186,2593CFB3-413C-4991-80F6-33DE5384274B,ROSE & CO,NULL,NULL,NULL,NULL,11952,40
2187,33627203-14FB-4243-9E0D-61961D8C8C46,ROSETTI,NULL,NULL,NULL,NULL,10851,22
2188,AB8BA329-C2C7-4103-AE81-74296D433A90,ROUGE,NULL,NULL,NULL,NULL,10259,9
2189,0E0DE28B-C225-491F-B2BA-7070EA6A1045,ROUGH TRADE,NULL,NULL,NULL,NULL,10398,12
2190,41C7DB35-F776-46BB-9B1F-69EC81B85FA2,ROUGH TRADE SHOP,NULL,NULL,NULL,NULL,12410,18
2191,57BE63AC-0957-4589-B6D5-9A1142FE91C2,ROZAE NICHOLS,NULL,NULL,NULL,NULL,10160,7
2192,D2C93B2A-DD98-42F3-AF5E-7D3BBF8862B0,RU,NULL,NULL,NULL,NULL,11020,27
2193,B6188078-0F1B-44F2-A983-AC89FCE1FCBF,RUBENSTEIN,NULL,NULL,NULL,NULL,11974,39
2194,E0D876B4-F77F-4734-8683-6ABCDCADE717,RUBY,NULL,NULL,NULL,NULL,12888,9
2195,77B537F9-B97E-4A5A-B796-5BC93BDA020C,RUBY,NULL,NULL,NULL,NULL,13223,9
2196,FEA7418F-5ACE-432D-91AD-B324CA99AFEB,RUBY SLIPPERS,NULL,NULL,NULL,NULL,11469,35
2197,F6F62F80-6CF4-421C-A473-3531739777BB,RUFFIAN,NULL,NULL,NULL,NULL,10577,15
2198,9CA02D8A-3CBC-476A-8F10-F8B02D55E155,RUN AND PLAY,NULL,NULL,NULL,NULL,11109,28
2199,38E65024-37D8-445E-978A-50FAC66F838D,RUPERT SANDERSON,NULL,NULL,NULL,NULL,12985,41
2200,0F1FE554-752B-4238-9863-530EDBFDEF1D,RUST,NULL,NULL,NULL,NULL,12596,45
2201,F677E1DD-3C47-4ED0-BD01-DF8A67D55D75,RUTH EROTOKRITON,NULL,NULL,NULL,NULL,11052,27
2202,FC16FAA3-C268-4E8E-BF9E-69A241979B2C,RUTH TARVYDAS,NULL,NULL,NULL,NULL,12794,8
2203,A234035D-7C19-47C6-96B1-A9D02BD13ABE,RUTHERFORD,NULL,NULL,NULL,NULL,10956,25
2204,219375BE-DC71-410B-B157-D8DA3FADEF91,S DI MAXMARA,NULL,NULL,NULL,NULL,10149,8
2205,7BCBE26F-B74D-47E4-B209-1556FB7BA833,S ROOT & CO,NULL,NULL,NULL,NULL,11092,28
2206,FC8DB188-A1A1-406E-BB36-DC936020E4E1,SABRINA NADAL,NULL,NULL,NULL,NULL,11530,36
2207,8FF77A1F-1B0F-4175-A663-827A8BAFE1A0,SAGE,NULL,NULL,NULL,NULL,11898,40
2208,113ED7B6-CF30-499A-B592-A8B3932C29F7,SAINT VERDE,NULL,NULL,NULL,NULL,11886,40
2209,78D6B389-C3F6-4F00-9DA5-2A9389670E96,SALE,NULL,NULL,NULL,NULL,13129,43
2210,71C38692-618D-4BDA-9EBD-83159F84638D,SALE,NULL,NULL,NULL,NULL,90307,43
2211,3BA41A9D-042A-4F8B-9F27-5ACD0DA4AE23,SALVAGE,NULL,NULL,NULL,NULL,12082,18
2212,243747BF-5BBD-45BC-A5F7-7ED1D86419F6,SALVAGE,NULL,NULL,NULL,NULL,12629,12
2213,05FABF41-6318-40BE-A2BA-67DC72B752A6,SALVAGE,NULL,NULL,NULL,NULL,12782,12
2214,57C9AF67-AC8C-4910-B405-364D7A4B0C93,SALVOUR,NULL,NULL,NULL,NULL,10324,9
2215,BE158D5C-7D8C-4425-BEF5-F1E242859FF4,SAM ELLIOTT,NULL,NULL,NULL,NULL,10942,24
2216,A7A260FB-AE2C-4C41-9C31-3BF34EDD4075,SAM ELLIOTT,NULL,NULL,NULL,NULL,10964,25
2217,1FB38AAB-D4F0-4727-8B3D-BD7DC92A19A8,SAM ELLIOTT,NULL,NULL,NULL,NULL,11063,27
